title,card_img,price,categories,age,company,company_link,address
Складання бізнес-плану,,3 500 грн за курс,"Професійні, підвищення кваліфікації - Економіка, бухгалтерія та облік, Менеджмент, управління.","Студенти, дорослі.","5 Idea, школа малого бизнесу та підприємництва",/courses/company/29433/,Онлайн
Мастер нігтьового сервісу,,8 800 грн,"Індустрія краси - Краса, здоров'я.","Студенти, дорослі, пенсіонери.",Professional Beauty,/courses/company/29419/,"вул. Героїв Крут, 4-а, м. Вінниця"
Front end,,5 000 грн на місяць (Вартість курсу ділимо на 6 платежів),"Інформаційні технології, IT - Front end, верстка, Комп'ютерна грамотність, Програмування, розробка.","Студенти, дорослі.","Main academy Vinnytsia, академія програмування",/courses/company/29028/,"вул. 600-річчя, 15, поверх 5, оф. 1, 3, м. Вінниця"
"Письмовий переклад, базовий",,6 000 грн за курс (-10% із промокодом EDU2024),"Мовні - Англійська мова, Іспанська мова, Інші мови.","Студенти, дорослі.","ABC center, школа перекладу",/courses/company/32215/,Онлайн
"SMM-спеціаліст, таргетолог",,13 000 грн за курс,"Професійні, підвищення кваліфікації - Digital marketing, SMM, SEO, Маркетинг, реклама, PR.","Студенти, дорослі.",Creative SMM,/courses/company/29006/,Онлайн
Англійська мова,,,"Середня школа, студенти, дорослі.",,N/A,,
N/A,/upload/logos/courses_companies/00034045_1.jpg,,,,,,
HTML & CSS,,,"Студенти, дорослі.",,N/A,,
Акторська майстерність,,550 грн,"Мистецтво, творчість - Акторська майстерність.","Молодша школа, середня школа, студенти, дорослі.","Саквояж,  театр-студія",/courses/company/1502/,"вул. Ділова, 24 м. Київ"
Англійська мова,,2 250 грн,Мовні - Англійська мова.,"Молодша школа, середня школа, студенти, дорослі.",English university,/courses/company/7810/,"вул. Римарська, 18, м. Харків"
Английська мова,,50 грн,Мовні - Англійська мова; Науки та підготовка до ЗНО/НМТ - Мова.,"Молодша школа, середня школа, студенти, дорослі, пенсіонери.","English4you, школа англійської мови",/courses/company/7788/,"вул. Повітрофлотська, 2-а, м. Дніпропетровськ"
